Fecha_creación;Id;Texto;Fuente;Truncado;Respuesta_al_tweet;Respuesta_al_usuario_id;Respuesta_al_usuario_nombre;geo;coordenadas;lugar;contribucion;lenguaje;retweeteado
2023-03-28 20:41:59+00:00;1640816528559050755;@FreeAllMyNinjas @SagED_UP He wasn’t in it long, however, Mat was brilliant in his scenes from “The Wolf of Wall Street.”;Twitter for iPhone;False;1640787879063617536;1480993547373342720;FreeAllMyNinjas;;;;;en;False
2023-03-28 20:40:51+00:00;1640816239672168454;#LeonardoDiCaprio on the set of The wolf of Wall Street.  #actor #acting #set https://t.co/NmcX0hxJwW;Twitter Web App;False;;;;;;;;en;False
2023-03-28 20:37:07+00:00;1640815302400262147;Revenant  Inception  Gangs of New York  The great Gatsby Wolf of Wall Street  Titanic  Bl**d diamond  Django Catch… https://t.co/EKzh2qHThP;Twitter for iPhone;True;;;;;;;;en;False
2023-03-28 20:27:37+00:00;1640812911940587540;The Breakfast Club The Wolf of Wall Street The Fault in Our Stars The Fablemans  The Great Gatsby The Perks of Bein… https://t.co/e1zRIYRXEg;Twitter for iPhone;True;;;;;;;;en;False
2023-03-28 20:27:06+00:00;1640812782630084608;@CinemaTweets1 Blood diamond below don’t look up and wolf of Wall Street below the revenant….;Twitter for iPhone;False;1640709360665128962;1338867940792254465;CinemaTweets1;;;;;en;False
2023-03-28 20:26:28+00:00;1640812623036928001;@L57899654 @ObiWanToppin @DCU_Direct this gives off “I think Goodfellas, Godfather, and Wolf of Wall Street are the… https://t.co/Fgk9vneKzE;Twitter for iPhone;True;1640783802929917953;1574351838534635521;L57899654;;;;;en;False
2023-03-28 20:23:15+00:00;1640811812680617987;The Shawshank Redemption  The Great Gatsby  The Wolf of Wall Street https://t.co/oIb5rEn6Ui;Twitter for iPhone;False;;;;;;;;en;False
2023-03-28 20:18:05+00:00;1640810510479159296;THE DARK KNIGHT DUNKIRK INTERSTELLAR THE HATEFUL 8 TOP GUN MAVERICK SKYFALL LOGAN MI : ROGUE NATION MANCHESTER BY T… https://t.co/7mgZg1NMYV;Twitter for Android;True;;;;;;;;en;False
2023-03-28 20:15:55+00:00;1640809968382234647;@JustinMalayas 21/22 Jump Street, War Dogs, Wolf of Wall Street, This is The End, Click and Super Bad https://t.co/jnIqpYe7h1;Twitter Web App;False;1640809412913778703;1336812680628346882;JustinMalayas;;;;;en;False
2023-03-28 20:09:34+00:00;1640808367827320832;"@TheFolashade @MrMekzy_ Hacksaw ridge et Wolf of Wall Street&gt;&gt;&gt;";Twitter for Android;False;1640802983788138501;972283967146782720;TheFolashade;;;;;en;False
2023-03-28 20:08:06+00:00;1640807997571219457;RT @PogWings7: @CinemaTweets1 1) The Revenant 2) Inception 3) The Wolf of Wall Street 4) The Departed 5) Catch Me If you Can 6) Shutter Isl…;Twitter for iPhone;False;;;;;;;;en;False
2023-03-28 20:05:11+00:00;1640807267070103569;@MrMekzy_ Saving Private Ryan. Django unchained. Wolf of Wall Street. Catch me if you can. Hacksaw ridge. The dark Knight.;Twitter for Android;False;1640800730205376519;231409697;MrMekzy_;;;;;en;False
2023-03-28 20:04:44+00:00;1640807151990984720;"@MrMekzy_ Wolf of Wall Street  Apocalypto  Inception  Sultan  Kingdom 1&amp;2 (Japanese) Ruroni kenshi The raid  The ni… https://t.co/rf3hX5N9eF";Twitter for iPhone;True;1640800730205376519;231409697;MrMekzy_;;;;;en;False
2023-03-28 20:03:18+00:00;1640806793529143297;@TheFolashade @MrMekzy_ We have the same taste in movies however I couldn’t get myself to watch the wolf of Wall St… https://t.co/twh3ur5ook;Twitter for iPhone;True;1640802983788138501;972283967146782720;TheFolashade;;;;;en;False
2023-03-28 20:01:01+00:00;1640806216455815169;The Wolf of Wall Street (2013) is reminiscent of ego-futurism, if you think about it wholly.;Cheap Bots, Done Quick!;False;;;;;;;;en;False
2023-03-28 19:58:16+00:00;1640805523632148489;RT @Film89UK: Mark Hanna (@McConaughey) mentors Jordan Belfort (@LeoDiCaprio) on his first day as a trainee stockbroker in Martin Scorsese’…;Twitter for iPhone;False;;;;;;;;en;False
2023-03-28 19:57:14+00:00;1640805266060103682;i Looooooveeee the wolf of wall street;Twitter for iPhone;False;;;;;;;;en;False
2023-03-28 19:55:15+00:00;1640804764270186502;@IMDb Whiplash The Dark Knight Memento The Departed Fight Club Heat Wolf of Wall Street Shutter Island;Twitter for Android;False;1640790864120238087;17602896;IMDb;;;;;en;False
2023-03-28 19:54:40+00:00;1640804619185184769;The Wolf of Wall Street is that movie.;Twitter for iPhone;False;;;;;;;;en;False
2023-03-28 19:54:08+00:00;1640804484937928721;"RT @Film89UK: Donnie (Jonah Hill) &amp; Brad’s (@jonnybernthal) hate-hate relationship makes for one of the funniest scenes in Martin Scorsese’…";Twitter for iPhone;False;;;;;;;;en;False
2023-03-28 19:51:12+00:00;1640803747516542979;Inception Shutter Island Hunger games The devil all the time Knives out  Predestination  Wolf of Wall Street The gr… https://t.co/PywDeyBPAJ;Twitter for iPhone;True;;;;;;;;en;False
2023-03-28 19:50:26+00:00;1640803554930708496;The Shawshank Redemption.   The Wolf of Wall Street. https://t.co/VtCbo7antl;Twitter for iPhone;False;;;;;;;;en;False
2023-03-28 19:49:11+00:00;1640803238386585613;@MrMekzy_ The revenant Interstellar Inception  Luther All quiet on the western front  Wolf of wall street  Just goo… https://t.co/8YwQEApZJF;Twitter for Android;True;1640800730205376519;231409697;MrMekzy_;;;;;en;False
2023-03-28 19:48:10+00:00;1640802983788138501;@MrMekzy_ Forest gump, saving the private Ryan, Braveheart, Hacksaw Ridge, Wolf of Wall Street, catch me if you can… https://t.co/z8eW4nOcNT;Twitter for iPhone;True;1640800730205376519;231409697;MrMekzy_;;;;;en;False
