Fecha_creación;Id;Texto;Fuente;Truncado;Respuesta_al_tweet;Respuesta_al_usuario_id;Respuesta_al_usuario_nombre;geo;coordenadas;lugar;contribucion;lenguaje;retweeteado
2023-03-25 21:39:20+00:00;1639743794231881728;@TheCartoonBase 1. The Bad Guys - Amazing!  2. Puss in Boots: The Last Wish - Great  2. Guillermo del Toro's Pinocc… https://t.co/IW2JCagHzo;Twitter for Android;True;1639693802251100162;1507122304093982722;TheCartoonBase;;;;;en;False
2023-03-25 21:38:38+00:00;1639743618859806722;@TheCartoonBase 1. Puss in Boots: The Last Wish (Seen It - Most W movie of all time) 2. The Bad Guys (Haven't Seen… https://t.co/fqAn7it80I;Twitter Web App;True;1639693802251100162;1507122304093982722;TheCartoonBase;;;;;en;False
2023-03-25 21:37:41+00:00;1639743378714775554;Finally saw Puss in Boots: The Last Wish. Excellent film.;Twitter for iPhone;False;;;;;;;;en;False
2023-03-25 21:37:34+00:00;1639743349627183104;RT @ThingsPuss: Puss in Boots: The Last Wish is better than Branches dead grandma https://t.co/ji6WmZPdy7;Twitter for iPad;False;;;;;;;;en;False
2023-03-25 21:37:33+00:00;1639743345118330880;@TheCartoonBase 1. Puss In Boots: The Last Wish 2. Bad Guys 3. Lightyear 4. Pinocchio;Twitter for Android;False;1639693802251100162;1507122304093982722;TheCartoonBase;;;;;en;False
2023-03-25 21:36:45+00:00;1639743146744487936;RT @SwiftieofCain: @TheCartoonBase 1: Puss in Boots: The Last Wish 🥰 2: The Bad Guys 3: that “Father, when can I leave to be on my own? I'v…;Twitter Web App;False;;;;;;;;en;False
2023-03-25 21:35:57+00:00;1639742946097651713;RT @snake_dad: Fanart / sketchpage  practice ft. Perrito,  from Puss In Boots: The Last Wish ✨ https://t.co/BHXzUr9wl3;Twitter for Android;False;;;;;;;;en;False
2023-03-25 21:34:26+00:00;1639742562801184768;@TheCartoonBase Guillermo Del Torro's Pinocchio - Best Puss in Boots: The Last Wish - Second Best The Bad Guys - It… https://t.co/gsN6vYselh;Twitter Web App;True;1639693802251100162;1507122304093982722;TheCartoonBase;;;;;en;False
2023-03-25 21:32:43+00:00;1639742132411068417;RT @snake_dad: Fanart / sketchpage  practice ft. Perrito,  from Puss In Boots: The Last Wish ✨ https://t.co/BHXzUr9wl3;Twitter for Android;False;;;;;;;;en;False
2023-03-25 21:32:01+00:00;1639741955931271169;RT @snake_dad: Fanart / sketchpage  practice ft. Perrito,  from Puss In Boots: The Last Wish ✨ https://t.co/BHXzUr9wl3;Twitter for Android;False;;;;;;;;en;False
2023-03-25 21:28:57+00:00;1639741183520911361;If you saw the opening of Puss In Boots: The Last Wish you saw that shooting star impact the forest with little eff… https://t.co/aT6W9gjMPm;Twitter Web App;True;;;;;;;;en;False
2023-03-25 21:28:46+00:00;1639741137413103616;@TheCartoonBase 1. puss in boots: the last wish 2. guillermo del toro’s pinnochio  3. the bad guys 4. the lorax 5. lightyear;Twitter for iPhone;False;1639693802251100162;1507122304093982722;TheCartoonBase;;;;;en;False
2023-03-25 21:21:50+00:00;1639739392104230914;RT @jhmonkeyfeather: Some great @ianmcque work in the Art of Puss ‘n Boots: The Last Wish. https://t.co/oWl3D72hYB;Twitter for Android;False;;;;;;;;en;False
2023-03-25 21:17:33+00:00;1639738315154001921;RT @RAlcantarA113: Pinocchio  Puss in boots the last wish  Bad guys  Lightyear;Twitter for iPad;False;;;;;;;;en;False
2023-03-25 21:17:25+00:00;1639738279552532482;@Charlie_Eevee puss in boots the last wish;Twitter Web App;False;1639678542119071744;1297547878186061824;Charlie_Eevee;;;;;en;False
2023-03-25 21:17:22+00:00;1639738266290360320;RT @SwiftieofCain: @TheCartoonBase 1: Puss in Boots: The Last Wish 🥰 2: The Bad Guys 3: that “Father, when can I leave to be on my own? I'v…;Twitter Web App;False;;;;;;;;en;False
2023-03-25 21:17:13+00:00;1639738228692402179;RT @snake_dad: Fanart / sketchpage  practice ft. Perrito,  from Puss In Boots: The Last Wish ✨ https://t.co/BHXzUr9wl3;Twitter for Android;False;;;;;;;;en;False
2023-03-25 21:15:14+00:00;1639737731336241155;1) Guillermo Del Toro’s Pinocchio  2) Puss in Boots: The Last Wish 3) The Bad Guys 4) Lightyear https://t.co/tK0reU1FIq;Twitter for iPad;False;;;;;;;;en;False
2023-03-25 21:14:03+00:00;1639737431028269057;RT @ODEONCinemas: We're hosting three Autism-friendly screenings over World Autism Acceptance week, which includes screen adaptions for eve…;Twitter Web App;False;;;;;;;;en;False
2023-03-25 21:09:21+00:00;1639736250968993793;RT @UdeoguTheMan2: @TheCartoonBase 1. Puss In Boots: The Last Wish 2. Bad Guys 3. Pinocchio  4. Lightyear;Twitter for Android;False;;;;;;;;en;False
2023-03-25 21:08:49+00:00;1639736117074317319;RT @snake_dad: Fanart / sketchpage  practice ft. Perrito,  from Puss In Boots: The Last Wish ✨ https://t.co/BHXzUr9wl3;Twitter for Android;False;;;;;;;;en;False
2023-03-25 21:06:21+00:00;1639735495944196099;RT @jhmonkeyfeather: Some great @ianmcque work in the Art of Puss ‘n Boots: The Last Wish. https://t.co/oWl3D72hYB;Twitter Web App;False;;;;;;;;en;False
2023-03-25 21:04:53+00:00;1639735127080067072;RT @snake_dad: Fanart / sketchpage  practice ft. Perrito,  from Puss In Boots: The Last Wish ✨ https://t.co/BHXzUr9wl3;Twitter Web App;False;;;;;;;;en;False
2023-03-25 21:01:38+00:00;1639734307890577408;"RT @engineeringcom: Lenovo and DreamWorks are partnering to bring us the best of both worlds! The success of ""Puss in Boots: The Last Wish""…";Twitter for Android;False;;;;;;;;en;False
2023-03-25 21:00:53+00:00;1639734117741756420;@TheCartoonBase 1. Puss in boots the last wish 2. Guillermo del toro’s pinnochio 3.The bad guys 4.Lightyear;Twitter for iPhone;False;1639693802251100162;1507122304093982722;TheCartoonBase;;;;;en;False
2023-03-25 21:00:03+00:00;1639733911701057536;@TheCartoonBase 1. Guillermo del Toro's Pinocchio 2. Puss in Boots: The Last Wish 3. The Bad Guys 4. Lightyear;Twitter for iPhone;False;1639693802251100162;1507122304093982722;TheCartoonBase;;;;;en;False
2023-03-25 20:59:16+00:00;1639733711871647745;EVERYONE AND THEIR MOTHER IS ABSOLUTELY CORRECT PUSS IN BOOTS THE LAST WISH IS SO SO SO GOOD PHENOMENAL EVEN;Twitter for iPhone;False;;;;;;;;en;False
2023-03-25 20:56:17+00:00;1639732961460334592;@TheCartoonBase Here's my personal take:  1. Guillermo del Toro's Pinocchio  2. Puss in Boots: The Last Wish 3. The Bad Guys 4. LightYear;Twitter for Android;False;1639693802251100162;1507122304093982722;TheCartoonBase;;;;;en;False
2023-03-25 20:55:51+00:00;1639732852748173313;@TheCartoonBase 1. Puss in Boots The Last Wish 2. GDT's Pinocchio 3. The Bad Guys 4. Lightyear;Twitter Web App;False;1639693802251100162;1507122304093982722;TheCartoonBase;;;;;en;False
2023-03-25 20:53:53+00:00;1639732356482203650;@TheCartoonBase #1: Puss in Boots The Last Wish, Bad Guys, Pinnochio  #2: Lightyear;Twitter for Android;False;1639693802251100162;1507122304093982722;TheCartoonBase;;;;;en;False
2023-03-25 20:53:27+00:00;1639732250643427328;so i just watched puss in boots the last wish. they're always gonna come for us big and tall eggs huh.;Twitter Web App;False;;;;;;;;en;False
2023-03-25 20:52:51+00:00;1639732097232281601;RT @snake_dad: Fanart / sketchpage  practice ft. Perrito,  from Puss In Boots: The Last Wish ✨ https://t.co/BHXzUr9wl3;Twitter for iPhone;False;;;;;;;;en;False
2023-03-25 20:50:45+00:00;1639731570188623872;@TheCartoonBase 1. Guillermo Del Toro’s Pinocchio  2. Puss in Boots: The Last Wish  3. The Bad Guys  4. Lightyear… https://t.co/v9awusogDO;Twitter for iPhone;True;1639693802251100162;1507122304093982722;TheCartoonBase;;;;;en;False
